"Pcp4l1";"Atp2b2";"";""
"Isoc2b";"Fam160a1";"";""
"Creld1";"chr8:80581177-80621652_F";"";""
"Metap1";"chr16:23992037-24001037_F";"";""
"Clca1";"chr16:43635730-43639104_F";"";""
"Gatad2a";"Mdm4";"";""
"1500032P08Rik";"chr8:19959345-20020379_R";"";""
"Gapdh";"chr4:126710640-126721240_F";"";""
"Gm8630";"2310035C23Rik";"";""
"Lancl2";"LOC552912";"";""
"Lilrb3";"A_55_P2102182";"";""
"chr8:91569369-91594119_F";"Gnpda1";"";""
"Cops6";"Ubl3";"";""
"Dgcr2";"chr10:18104309-18104881_F";"";""
"H2-Oa";"Dido1";"";""
"Serpina9";"chr2:48807211-48843911_R";"";""
"ENSMUST00000143569";"Gata5";"";""
"Med6";"Kif1c";"";""
"Igfbp3";"Rell2";"";""
"chr11:48603904-48611829_R";"A930005I04Rik";"";""
"5830469G19Rik";"Sar1b";"";""
"Sparcl1";"Elp4";"";""
"Ermn";"chr9:14460976-14488051_F";"";""
"Rassf4";"Tpm3";"";""
"Gm4593";"Lpo";"";""
"Cox7a2l";"Plxna4";"";""
"Apoh";"A_55_P1964347";"";""
"Iyd";"NAP111648-1";"";""
"Ssr1";"ENSMUST00000142874";"";""
"Slc17a3";"Gpr162";"";""
"Tshz3";"Alkbh7";"";""
"Shoc2";"chr13:44217172-44224947_F";"";""
"Chic2";"chr15:33966641-34004891_R";"";""
"Zfp933";"chr4:13369325-13456750_F";"";""
"Vasn";"Sh2d4a";"";""
"chr12:85196395-85262884_R";"Sec61g";"";""
"Pcyox1";"Fitm2";"";""
"Gpcpd1";"4933426M11Rik";"";""
"chr2:143988645-143993945_R";"Get4";"";""
"Trim12a";"Abhd14a";"";""
"4930519P11Rik";"Tmem17";"";""
"NAP068489-1";"Nox4";"";""
"Cyp4f13";"chr2:174943325-174966675_R";"";""
"Caskin2";"Zfp963";"";""
"ENSMUST00000152542";"Ctsd";"";""
"chr18:84306000-84306316_F";"ENSMUST00000050108";"";""
"Slc25a25";"chr8:129102060-129109035_R";"";""
"A_55_P1973279";"Prkca";"";""
"2310011J03Rik";"H2-Ob";"";""
"chr5:22801058-22939737_F";"chr16:90038086-90127636_F";"";""
"Fkbp4";"chr14:62254361-62301162_R";"";""
"Zfand2b";"Arhgap30";"";""
"Mocs2";"Per1";"";""
"chr5:31856417-31916414_F";"chr15:78404840-78412046_R";"";""
"Ankrd23";"Ankrd13b";"";""
"chr6:127591179-127619145_F";"Gng7";"";""
"Sept3";"Epha7";"";""
"chr18:46651944-46652663_R";"Zbtb5";"";""
"LOC100045736";"2610020P09Rik";"";""
"Adam32";"Ppp1r18";"";""
"chr9:81537835-81583227_R";"chr9:56912321-56912932_R";"";""
"Terf2";"chr12:88235624-88264465_F";"";""
"Sds";"Gm11543";"";""
"Faf1";"Hgs";"";""
"6720422M22Rik";"Vamp1";"";""
"Rai1";"Orai2";"";""
"Qprt";"Fam108c";"";""
"Zfyve27";"Cyp2c38";"";""
"chr8:129102060-129109035_F";"Dnaja1";"";""
"Sarnp";"Oxa1l";"";""
"Entpd1";"Homer1";"";""
"Tyrobp";"Zcchc4";"";""
"Ces2c";"Slmo1";"";""
"NAP111364-1";"Slc16a9";"";""
"Ablim2";"Slc16a5";"";""
"Ptk6";"3200002M19Rik";"";""
"chr15:96032592-96116907_F";"Eif2s3x";"";""
"chr14:20894857-20902507_R";"Cyp2g1";"";""
"Tbc1d12";"Ces2c";"";""
"ENSMUST00000077278";"Acsm5";"";""
"chr14:55671783-55680316_R";"Zmiz1";"";""
"A_55_P2081462";"chr14:55317199-55317670_R";"";""
"Slc8a1";"Serpina4-ps1";"";""
"Spp2";"Ifi204";"";""
"Rock2";"chr15:77575125-77585575_F";"";""
"Jam3";"BC048609";"";""
"Tbc1d4";"Osgin2";"";""
"chr4:131905739-131910814_F";"Ppargc1a";"";""
"4930523C07Rik";"Gm15308";"";""
"8430427H17Rik";"Rab11b";"";""
"Zfp182";"Shisa5";"";""
"Baz2b";"Spire1";"";""
"Krt86";"Lonp1";"";""
"Agrn";"Akr7a5";"";""
"Emb";"Npvf";"";""
"Rps15a";"A_55_P2102951";"";""
"Ipp";"A_55_P2044942";"";""
"Rpap1";"Mcee";"";""
"Acot8";"Ints9";"";""
"Ripply2";"D1Ertd622e";"";""
"Akap2";"chr7:88131123-88136898_R";"";""
"Pskh1";"chr10:116814196-116920696_F";"";""
"5730508B09Rik";"Pgcp";"";""
"NAP114787-1";"chr11:3539787-3548811_R";"";""
"Galntl2";"Urm1";"";""
"A_55_P2148400";"Sfxn5";"";""
"NAP058945-1";"TC1681662";"";""
"B930025P03Rik";"Pemt";"";""
"Tmem37";"chr18:38478632-38482159_F";"";""
"Sssca1";"Ugt3a2";"";""
"Dpm3";"A730008H23Rik";"";""
"BY465839";"Fez2";"";""
"Pycr1";"Rad51l1";"";""
"Sectm1a";"chr6:108162092-108162886_R";"";""
"Pltp";"Snhg12";"";""
"chr2:52241435-52245307_F";"Rhox5";"";""
"BC172047";"Esco1";"";""
"Myl9";"0610009B22Rik";"";""
"Gpr107";"Crabp2";"";""
"Thbs2";"chr6:115468025-115489250_R";"";""
"Gltpd2";"Rad51l1";"";""
"4930579G22Rik";"Nrip1";"";""
"chr10:66559716-66647841_R";"Rg9mtd2";"";""
"F7";"A_55_P2022149";"";""
"Trp73";"A_55_P2013138";"";""
"H2-Ab1";"Zfp64";"";""
"Mknk1";"Dixdc1";"";""
"Ccdc154";"Cst3";"";""
"4930405D01Rik";"Rep15";"";""
"Lclat1";"Mill2";"";""
"6820426E19Rik";"chr16:23992037-24001037_R";"";""
"Gm8479";"Prkcz";"";""
"Ly6c1";"Gm5595";"";""
"Atp2b2";"Agxt2";"";""
"chr8:119732348-119749198_F";"A530030E21Rik";"";""
"chr11:117835849-117842574_R";"Faah";"";""
"chr6:145647711-145756861_R";"LOC100047183";"";""
"A_55_P2322039";"Ywhaq";"";""
"Bhlha15";"Rgs6";"";""
"Gpr171";"Sp100";"";""
"Fnbp1";"chr6:129151512-129208737_R";"";""
"Unc5a";"Bysl";"";""
"chr6:40693617-40720167_F";"chr6:66216675-66234475_R";"";""
"Pak1ip1";"Defa3";"";""
"Mettl4";"TC1695966";"";""
"Cyp4a12a";"A_55_P1972969";"";""
"Mapk14";"Itpripl2";"";""
"Cyp4a31";"Emilin2";"";""
"NAP092770-001";"Ilf3";"";""
"Wfdc2";"Rd3";"";""
"Arhgef18";"Card14";"";""
"1700012B15Rik";"Ikzf4";"";""
"Cwc27";"Ivns1abp";"";""
"AW555355";"Ppm1l";"";""
"Armc2";"Manf";"";""
"chr12:110845020-110850870_R";"Twf2";"";""
"Tmpo";"Olfr978";"";""
"Parp10";"Nap1l4";"";""
"ENSMUST00000085163";"Mgll";"";""
"Smad7";"chr16:43623581-43642715_F";"";""
"Mapre2";"Masp2";"";""
"Lrrc31";"chr1:59773381-59775888_F";"";""
"Mrpl42";"Mafg";"";""
"chr14:78934381-78934808_F";"Tle2";"";""
"Pvalb";"Ncoa7";"";""
"Sec24d";"1810033B17Rik";"";""
"Gm13152";"Timp2";"";""
"chr12:73860757-73862034_R";"Egfbp2";"";""
"Ifi203";"Sepx1";"";""
"A_55_P2052709";"chr1:175654606-175672031_R";"";""
"1700011E24Rik";"NAP093099-001";"";""
"ENSMUST00000171455";"Hopx";"";""
"Smad4";"Prpmp5";"";""
"chr12:85210777-85262127_R";"Chst12";"";""
"Fus";"chr17:17142085-17181901_F";"";""
"chr11:96111499-96126224_R";"chr6:115468025-115489250_R";"";""
"Zfp790";"Fhit";"";""
"Bphl";"Arhgdia";"";""
"Hoxb2";"ENSMUST00000165906";"";""
"4933439F18Rik";"chr11:120079199-120130099_R";"";""
"Zmat1";"Bloc1s1";"";""
"Gm9993";"Tmem136";"";""
"Tmem56";"Samsn1";"";""
"chr15:73231192-73231819_R";"chr5:31856417-31916414_F";"";""
"Armcx2";"Slc44a1";"";""
"Tob2";"1500011K16Rik";"";""
"chr14:79249302-79290000_R";"Niacr1";"";""
"Pnkp";"Arid5a";"";""
"Dctpp1";"Dpysl2";"";""
"Ggnbp1";"Gmcl1";"";""
"Trim34a";"Gm7854";"";""
"chr14:55433382-55452757_R";"Fgfr1op";"";""
"Hemgn";"chr1:72297489-72298058_R";"";""
"B9d1";"Mafk";"";""
"Map4k4";"Pgc";"";""
"Efha1";"C77080";"";""
"Mst1";"Xpnpep3";"";""
"Msx2";"Oxsm";"";""
"Hic1";"Elof1";"";""
"Airn";"Rabac1";"";""
"Usp48";"Pif1";"";""
"Ufsp2";"Samd9l";"";""
"NAP113723-1";"chrX:20388085-20388552_F";"";""
"Idh3a";"chr15:77164450-77201325_F";"";""
"chr15:58928225-58939975_F";"F11r";"";""
"Cd300lf";"Swi5";"";""
"chr13:112717680-112733330_R";"chr3:87757295-87774970_F";"";""
"Smarca5-ps";"Ppp2r3c";"";""
"Olfr123";"2810410L24Rik";"";""
"Ppp2ca";"Cpeb2";"";""
"Gatad1";"chr8:27133090-27133734_R";"";""
"chr12:117623500-117643575_R";"chr17:6830756-6832322_R";"";""
"ENSMUST00000103345";"5330406M23Rik";"";""
"chr19:21653968-21671718_F";"Axin1";"";""
"AU041133";"chr4:98943050-98959998_R";"";""
"Igfbp1";"NAP000009-005";"";""
"NAP115124-1";"Cd68";"";""
"Ankra2";"chr19:9060613-9060851_F";"";""
"Rbl1";"Spn";"";""
"Fgd3";"chr8:86718451-86718832_R";"";""
"Pde6h";"A430110L20Rik";"";""
"Arhgap11a";"A_55_P2110062";"";""
"Pcmtd1";"Tnfaip8";"";""
"Usp10";"chr8:123901815-123902167_R";"";""
"Arrdc1";"ENSMUST00000132070";"";""
"chr11:6748267-6818192_F";"Ttc39a";"";""
"Gm20117";"Gm14548";"";""
"Osbpl2";"Amdhd2";"";""
"Itga10";"Sgk2";"";""
"Zfp207";"Mtnr1a";"";""
"Zbtb10";"Top3b";"";""
"Eny2";"Rab11fip4";"";""
"Sap130";"Nln";"";""
"X05545";"Ces4a";"";""
"Hnrnpul2";"Mmp23";"";""
"Tmem9";"chr4:12050675-12066450_F";"";""
"Pspc1";"Tatdn2";"";""
"chr5:139225387-139230837_F";"Nfkbia";"";""
"chr8:119732348-119749198_F";"ENSMUST00000145585";"";""
"D630032N06Rik";"Cd48";"";""
"LOC100504423";"Gm2695";"";""
"Oaz2-ps";"Lhx9";"";""
"Lxn";"Adam26b";"";""
"Mrpl4";"chr2:170029045-170034220_F";"";""
"Tmem135";"Zfand5";"";""
"Sap18";"Ifnar1";"";""
"Pilra";"Cryba4";"";""
"BC046331";"Gnpnat1";"";""
"Nsa2";"Slc44a3";"";""
"C1rb";"Ugt3a1";"";""
"chr18:35142575-35269099_F";"Agtrap";"";""
"chr14:77006215-77063293_R";"Pigy";"";""
"Zswim1";"Myo5b";"";""
"Akap7";"1810035L17Rik";"";""
"Arf5";"Ssr4";"";""
"Mrpl30";"Ctsw";"";""
"Smtn";"A_55_P2124065";"";""
"Asap1";"Pvt1";"";""
"Rplp0";"Cd97";"";""
"Gstk1";"Krt10";"";""
"NAP026680-1";"Ciao1";"";""
"chr18:61809278-61825191_R";"Scnn1a";"";""
"XM_003086593";"Serf2";"";""
"Gucy1a3";"Clca2";"";""
"Imp3";"Sirpb1b";"";""
"Rab11fip4";"Dlg1";"";""
"Seh1l";"chr10:117027298-117032998_F";"";""
"Rmnd5a";"Krtap5-5";"";""
"9930105H17Rik";"BC096441";"";""
"DXBay18";"F420015M19Rik";"";""
"Zfp93";"Ndor1";"";""
"chr15:102032892-102033838_R";"D13Mgi7";"";""
"Qk";"TC1667435";"";""
"chr16:21794415-21815365_F";"Mcm3";"";""
"2900076A13Rik";"Gm4883";"";""
"Dio3os";"Ambra1";"";""
"Zmynd15";"Gm16441";"";""
"Entpd5";"chrX:98658045-98677545_F";"";""
"Glcci1";"chr15:102026122-102033725_R";"";""
"5730577I03Rik";"chr6:54591416-54597566_F";"";""
"Trappc6a";"Dalrd3";"";""
"Ehmt2";"NEAT1";"";""
"Clec9a";"1810073O08Rik";"";""
"chr19:16078625-16110246_R";"Ubc";"";""
"chr6:145647711-145756861_F";"Cic";"";""
"Lrrk1";"Cd72";"";""
"Fert2";"Rufy2";"";""
"Tmc4";"Flt3l";"";""
"Adcy7";"NAP097565-001";"";""
"Aen";"Chst15";"";""
"Vim";"NAP000319-003";"";""
"Stxbp3a";"Aldh16a1";"";""
"Phldb1";"Ogn";"";""
"Ccl12";"Gaa";"";""
"Sh3bp5l";"4930451C15Rik";"";""
"Mvp";"Dcbld1";"";""
"Aadac";"Antxr2";"";""
"Cdk8";"Ttpa";"";""
"Tom1l2";"2410001C21Rik";"";""
"Fam38a";"chr7:16633756-16634410_F";"";""
"chr16:4867322-4874772_F";"Idh1";"";""
"chr3:84610558-84611133_R";"Pdia3";"";""
"Orm2";"chr4:123572090-123581365_R";"";""
"Ddah2";"Fbxw21";"";""
"chr16:90103524-90104408_R";"Sesn2";"";""
"TC1669239";"Tas2r140";"";""
"Tff3";"chr16:23534663-23535172_F";"";""
"Copb1";"Unc50";"";""
"A_55_P1992934";"Zfp518b";"";""
"Bmp5";"Brp44l";"";""
"A_55_P2179706";"NAP061008-1";"";""
"Rassf2";"chr19:36699712-36763966_R";"";""
"Minpp1";"Zfp608";"";""
"chr2:108456668-108532418_R";"Tlr9";"";""
"Rell1";"Gspt1";"";""
"Lpgat1";"Whsc1l1";"";""
"St6galnac1";"4732471D19Rik";"";""
"Gstp2";"chr4:114627748-114632898_R";"";""
"Tecpr2";"Sirt4";"";""
"Phactr1";"Fbxo8";"";""
"Tmem177";"chr4:129479254-129480362_R";"";""
"Zpbp2";"6720456H20Rik";"";""
"Epb4.1l4b";"chr6:116123643-116124550_F";"";""
"Sec11c";"Emr1";"";""
"Gng4";"Fah";"";""
"chrX:47893703-47996700_R";"Il12rb1";"";""
"5830407E08Rik";"Mgll";"";""
"Hmbs";"Atp2b1";"";""
"Slc12a8";"chr3:85571525-85645700_F";"";""
"Spopl";"Nmt2";"";""
"Hnrnph2";"Hnrnph1";"";""
"St13";"Ly6g5b";"";""
"Kcne3";"Lgals1";"";""
"Cyp2j6";"Pgs1";"";""
"Thnsl1";"Olig1";"";""
"Ccl4";"chr11:53592946-53637922_F";"";""
"Tssc4";"chr18:83087114-83122014_F";"";""
"Gabarapl2";"Mcm8";"";""
"Hist1h2bm";"Aldoart2";"";""
"chr4:82156098-82196298_F";"Rbm10";"";""
"Gm10923";"ENSMUST00000069552";"";""
"A930033H14Rik";"chr8:26343277-26352902_R";"";""
"NAP102625-1";"BY231855";"";""
"Hsd3b4";"BB517238";"";""
"Rpl21";"Wdr59";"";""
"Cib2";"Hadhb";"";""
"Hif1an";"ENSMUST00000060478";"";""
"Abcg3";"Wdhd1";"";""
"Nrn1";"A630026N12Rik";"";""
"Aggf1";"Ik";"";""
"Fpgs";"AI426330";"";""
"Pf4";"chr11:87872568-87880978_F";"";""
"chr17:85418489-85427364_F";"Apoc3";"";""
"chr8:49858771-49859010_R";"chr17:85418489-85427364_F";"";""
"chr10:72726649-72799726_R";"chrX:47893703-47996700_R";"";""
"chr17:13185488-13187031_R";"9230110C19Rik";"";""
"Tmem183a";"A_55_P2125457";"";""
"chrX:100688896-100701764_F";"Fnip1";"";""
"A_55_P2157463";"chr9:106170918-106177894_R";"";""
"St7l";"Strn3";"";""
"Ndufb4";"Gm6422";"";""
"Hnrnpa1";"Pdcd5";"";""
"Rad18";"Thoc2";"";""
"Mmp2";"Slc39a7";"";""
"Fsip1";"Mipep";"";""
"A_55_P2077501";"Pilra";"";""
"Patl1";"Hmgb1";"";""
"chr14:105497388-105511063_R";"Dennd5a";"";""
"Slc33a1";"A_55_P2075829";"";""
"chr11:102991688-102992353_R";"chr1:93744621-93825321_F";"";""
"Slmap";"BC024137";"";""
"Syt11";"ENSMUST00000089501";"";""
"chrX:165792277-165807952_R";"Set";"";""
"chr17:22076711-22099431_R";"Scn1b";"";""
"Plk5";"Ppih";"";""
"chr9:68349343-68411643_F";"Gm7160";"";""
"Rnf214";"Syde2";"";""
"Nrxn1";"Ank";"";""
"chr7:112934153-112943178_R";"Ifi203";"";""
"Gm8801";"ENSMUST00000078515";"";""
"BC049762";"NAP111445-1";"";""
"Ccdc53";"Rassf1";"";""
"Gm13372";"Cyp1b1";"";""
"chr7:99879368-99889978_F";"Sacs";"";""
"Snip1";"Rufy3";"";""
"Aida";"Gm14435";"";""
"Gpbar1";"Klhl5";"";""
"ENSMUST00000087884";"Usp40";"";""
"chr18:46646048-46659873_R";"Ccl25";"";""
"chr1:85300475-85331475_R";"Fadd";"";""
"Pawr";"Arpc5";"";""
"Skiv2l";"chr7:133402766-133415516_R";"";""
"Gm13370";"Garnl3";"";""
"B230340J04Rik";"chr1:162933979-162944379_F";"";""
"Ccdc42b";"chr17:47022781-47023428_F";"";""
"Slamf6";"A130022J15Rik";"";""
"A_55_P2015118";"chr14:52864224-52878449_R";"";""
"Cnksr2";"ENSMUST00000072852";"";""
"Flcn";"Sucla2";"";""
"1810027O10Rik";"chr17:6495982-6514626_R";"";""
"Fam63b";"Ttc17";"";""
"Speg";"Rif1";"";""
"Tgm3";"Cpsf3l";"";""
"Gja4";"chr8:122945743-122946192_F";"";""
"5033403F01Rik";"Pole2";"";""
"Lrrc51";"ENSMUST00000133910";"";""
"Pbld2";"Ccnyl1";"";""
"ENSMUST00000061000";"Slc25a33";"";""
"Vmn1r85";"Rpe";"";""
"Add1";"Rps19-ps6";"";""
"Nat14";"Srrm4";"";""
"ENSMUST00000129924";"NP065022";"";""
"Psmb5";"Cklf";"";""
"Polr2d";"Dio1";"";""
"Armc1";"Pip4k2c";"";""
"Cygb";"chr11:48603904-48611829_F";"";""
"ENSMUST00000066837";"chr13:28477490-28985604_F";"";""
"chr2:48826955-48827592_F";"Gbp6";"";""
"Senp7";"A430107O13Rik";"";""
"Zfp467";"Zc3h3";"";""
"Cdh4";"Stub1";"";""
"Cd14";"BC051142";"";""
"Acap2";"Ap3m2";"";""
"chr2:22782700-22801900_R";"Zc3h4";"";""
"Gm7634";"Pank1";"";""
"1110008P14Rik";"G630016D24Rik";"";""
"Dnaja2";"chr17:46989233-46990845_R";"";""
"9530082P21Rik";"Mup4";"";""
"Aox3";"Cdv3";"";""
"Cd3g";"Prkch";"";""
"Slc16a3";"Coq6";"";""
"Snx27";"Ppox";"";""
"9530034A14Rik";"chr1:175660642-175671878_R";"";""
"6430598A04Rik";"Cwc15";"";""
"Acox1";"Tanc1";"";""
"chr18:84735774-84760824_F";"Zfp869";"";""
"chr3:65463150-65463487_F";"Csf1";"";""
"chr6:86776350-86799379_F";"Rnaseh2a";"";""
"Olfr100";"ENSMUST00000142363";"";""
"1810030O07Rik";"Rnaseh2c";"";""
"Gm13370";"Egfr";"";""
"chr6:134838675-134847075_R";"Igdcc3";"";""
"A_55_P2036380";"Htatsf1";"";""
"Ppp1r15b";"Rbm19";"";""
"Cdt1";"Rab44";"";""
"chr3:146629425-146649125_F";"Prcp";"";""
"2010109K11Rik";"chr4:126009815-126015875_F";"";""
"COX1";"Rpl30";"";""
"Serpina1f";"Gm5296";"";""
"Rps3a";"AB124611";"";""
"Nr1d2";"Trip10";"";""
"chr6:135294099-135300310_F";"Olfr1511";"";""
"chr4:136856064-136877219_R";"chr8:26212577-26218527_F";"";""
"Rasa4";"Zfand5";"";""
"Ppp1r12a";"Robo2";"";""
"A_55_P2168599";"Nsun6";"";""
"BC054084";"2310030N02Rik";"";""
"Cdkn1c";"Hr";"";""
"Adrb1";"chr13:41337973-41379821_R";"";""
"Gpa33";"Ednrb";"";""
"Rnf157";"Asxl2";"";""
"Rnf113a2";"Luc7l";"";""
"Fam114a1";"Mtch2";"";""
"BB283564";"Wnt2";"";""
"Sult2a3";"chr13:94190118-94190496_R";"";""
"Gm5640";"1600023N17Rik";"";""
"Cklf";"ENSMUST00000097103";"";""
"Lrrc28";"chr6:116092274-116144199_R";"";""
"Polg2";"Lysmd2";"";""
"Hn1l";"chr16:34524589-34573439_R";"";""
"Ly6c1";"Cyp2b10";"";""
"chr8:10886200-10905925_F";"chr17:85418489-85427364_F";"";""
"Cpeb3";"chrX:54627918-54638568_F";"";""
"chr7:134779841-134840591_R";"ENSMUST00000171235";"";""
"Amt";"ENSMUST00000099210";"";""
"Lage3";"Fyco1";"";""
"Cd320";"chr6:100518251-100519726_R";"";""
"Pip4k2a";"Sun5";"";""
"Foxm1";"Tubb2a";"";""
"4933417C20Rik";"5033417F24Rik";"";""
"Clcn2";"chr1:52507332-52514490_R";"";""
"Vmn1r192";"Zkscan5";"";""
"Atp5a1";"chr3:146629425-146649125_R";"";""
"2610002D18Rik";"chr11:6421951-6429173_F";"";""
"chr9:13349094-13352732_F";"Cited2";"";""
"Synrg";"Fbxw2";"";""
"Gm2921";"Ppap2a";"";""
"Wars";"chr19:6891117-6891594_R";"";""
"Tmprss2";"Tmx4";"";""
"Nat1";"Oas1a";"";""
"Ednrb";"Marveld1";"";""
"Hnrnpm";"Hba-a2";"";""
"Wfdc1";"Gcnt2";"";""
"Zfp318";"Svil";"";""
"Eapp";"Icos";"";""
"chr16:93121505-93142255_R";"ENSMUST00000164844";"";""
"9530077C05Rik";"Serpina3c";"";""
"NAP100776-001";"Enpp5";"";""
"chr17:8719950-8783850_R";"Card11";"";""
"Ccdc102a";"Arhgap11a";"";""
"Tgfbi";"Clec2e";"";""
"Tap2";"Tanc1";"";""
"Gm826";"Fbxw17";"";""
"chr14:115423660-115463160_R";"1700021C14Rik";"";""
"Nanos3";"AI429214";"";""
"Dio1";"Mettl1";"";""
"Sap30";"1700034P13Rik";"";""
"Pqlc2";"Olfr392";"";""
"Ftsj3";"Rdh10";"";""
"Cfp";"Nin";"";""
"AU020094";"Vrk2";"";""
"chr14:26834450-26847000_R";"chr3:40439525-40509975_R";"";""
"chr18:84735774-84760824_R";"ENSMUST00000098778";"";""
"Cd84";"L1cam";"";""
"1200009I06Rik";"Itgbl1";"";""
"Gm5136";"chr1:71939741-71947891_F";"";""
"Ppdpf";"9530077C14Rik";"";""
"Rbm17";"A_66_P136132";"";""
"Krtap16-4";"Rpl38";"";""
"A_55_P2045324";"Plekhg2";"";""
"Mmp27";"Zpbp2";"";""
"A_55_P2072213";"chr6:31786292-31786599_R";"";""
"chr2:143988645-143993945_F";"Scd3";"";""
"Urb1";"1810046K07Rik";"";""
"A_55_P2092557";"Scn8a";"";""
"Tcof1";"Zfp318";"";""
"Rb1cc1";"Baiap2";"";""
"Atoh8";"Ccdc84";"";""
"Engase";"Olfr609";"";""
"Mrpl38";"Ddx23";"";""
"6330408A02Rik";"H19";"";""
"E230012P03";"TC1699452";"";""
"A_55_P2070766";"Ankle1";"";""
"chr8:119090566-119097735_R";"Zfp352";"";""
"Cyp4a12b";"Prkar2b";"";""
"ENSMUST00000137470";"Clec11a";"";""
"Igh-VJ558";"Intu";"";""
"Sox5";"Relb";"";""
"A_55_P2175381";"Cym";"";""
"Gm10115";"Ern1";"";""
"Dst";"BC065397";"";""
"chr9:96664617-96683617_F";"Impdh2";"";""
"9530083O12Rik";"Apitd1";"";""
"2610301B20Rik";"Dcdc2b";"";""
"chr11:112898724-113062945_R";"chr13:94182877-94203852_R";"";""
"A430106A12Rik";"NAP101394-1";"";""
"Ylpm1";"Epas1";"";""
"Afg3l1";"Exosc9";"";""
"Erg";"Senp3";"";""
"Esrra";"Vnn3";"";""
"Cxcl13";"Pik3r6";"";""
"chrX:54627918-54638568_R";"chr15:102026122-102033725_F";"";""
"ENSMUST00000169692";"Pomt2";"";""
"chr6:121040274-121040713_R";"LOC552902";"";""
"Fam173b";"Clk3";"";""
"chr14:26834450-26847000_F";"Spna2";"";""
"1810011H11Rik";"Trim34b";"";""
"Tbc1d22b";"Ciapin1";"";""
"Mcc";"chr17:39960567-39992817_R";"";""
"chr14:106068373-106146613_F";"AK157290";"";""
"Spryd4";"chr2:72818943-72826893_R";"";""
"NAP094260-001";"Rasal3";"";""
"Itga6";"chr13:114514159-114514765_R";"";""
"Eif2d";"chr4:129497990-129515290_F";"";""
"A_55_P2017115";"Mettl17";"";""
"chr13:48620882-48643532_F";"Th1l";"";""
"Gm6607";"Sh3bgrl3";"";""
"ENSMUST00000095471";"Rcan1";"";""
"Pfkfb2";"chr6:40693617-40720167_R";"";""
"Pdlim7";"Nkx2-2";"";""
"Cblb";"Tex10";"";""
"A_55_P1957255";"Tnfrsf25";"";""
"chr4:94719930-94825776_F";"Kng1";"";""
"chr1:121982840-121983386_R";"Il1r1";"";""
"Tmem222";"Arhgef1";"";""
"Kctd3";"Gm4055";"";""
"Pigf";"6330509M05Rik";"";""
"chr8:41934312-41945487_R";"chr14:49314574-49358174_F";"";""
"chr14:105497388-105511063_R";"chr16:43623581-43642715_R";"";""
"Elmod3";"Ppm1k";"";""
"Det1";"chr16:29942664-29948289_R";"";""
"Prlr";"Actb";"";""
"Sdf4";"Akr1b3";"";""
"Ythdc1";"ENSMUST00000171235";"";""
"Pafah1b3";"Npb";"";""
"chr18:84735774-84760824_R";"Alcam";"";""
"Rpl11";"Gm6792";"";""
"Cldn14";"A_55_P1998848";"";""
"Plekha1";"A_55_P2068344";"";""
"5330417C22Rik";"Fmo1";"";""
"A_55_P2131328";"Alx4";"";""
"Trim62";"chr18:5808025-5818625_F";"";""
"Spin2";"Vps37a";"";""
"AA986860";"Dio1";"";""
"Xrcc3";"Carkd";"";""
"Gm13251";"Ptbp2";"";""
"9330102E08Rik";"2310004N24Rik";"";""
"N4bp2l1";"Pcbp1";"";""
"Bri3";"chr2:168804720-168854970_F";"";""
"Tmsb10";"1110008L16Rik";"";""
"chr18:36449530-36456800_F";"chr6:126766225-126771309_F";"";""
"chr6:91928958-91936887_R";"3110002H16Rik";"";""
"Krt31";"chr4:135896689-135918414_R";"";""
"chr6:145647711-145756861_R";"ENSMUST00000064646";"";""
"4930426L09Rik";"chr17:29374758-29387733_R";"";""
"BC030420";"AI463229";"";""
"Tsnax";"chr17:88890039-88905680_R";"";""
"Gng10";"Bcas3";"";""
"chr17:3198868-3394643_F";"Usp16";"";""
"March7";"chr1:138570107-138632310_F";"";""
"Fbxw27";"Ulk2";"";""
"Mup21";"chr7:119735208-119822808_R";"";""
"Gm1070";"Zmym6";"";""
"Hvcn1";"Cnot6";"";""
"chr14:77077374-77086910_F";"1700019N12Rik";"";""
"chr5:13067925-13096000_R";"chr4:123572090-123581365_R";"";""
"Gm16386";"Abcg2";"";""
"chr9:81537835-81583227_R";"Map2k5";"";""
"Mesdc1";"Fam59a";"";""
"Saa3";"Tlr1";"";""
"ENSMUST00000103314";"A_55_P2039514";"";""
"Ralgapa1";"Basp1";"";""
"Tmem106b";"Cpne2";"";""
"chr6:40693617-40720167_F";"Bard1";"";""
"A_55_P2140745";"Mcph1";"";""
"Kcnn4";"chr2:177789718-177813140_R";"";""
"Nbeal2";"Scrn2";"";""
"Prlr";"BC026762";"";""
"Gbp7";"chr16:23992037-24001037_R";"";""
"Ddx26b";"chr12:55844075-55898175_R";"";""
"Klhl20";"chrX:54627918-54638568_R";"";""
"Pacsin2";"Raf1";"";""
"Psph";"chr8:72663625-72673010_R";"";""
"9030619P08Rik";"chr10:39383665-39442690_R";"";""
"Tlr6";"Large";"";""
"chr9:56910620-56919667_F";"chr17:87483814-87493039_F";"";""
"A_55_P2050044";"chr5:33773842-33942967_R";"";""
"Acot5";"chr17:12965849-12968519_F";"";""
"Camk2d";"Ppp2r2a";"";""
"Inhbc";"chr13:83867711-83878140_F";"";""
"Olfml3";"Serpinb6c";"";""
"Padi2";"Stoml2";"";""
"Dhrs13";"Rnps1";"";""
"1500003O03Rik";"BY742470";"";""
